127.0.0.1 - - [10/Mar/2022:20:25:50 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [10/Mar/2022:20:25:50 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [10/Mar/2022:20:26:50 +0530] "GET /viporgfarm/bill.jsp HTTP/1.1" 200 7658
127.0.0.1 - - [10/Mar/2022:20:26:50 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [10/Mar/2022:20:26:50 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [10/Mar/2022:20:26:53 +0530] "GET /viporgfarm/continueShopping.jsp HTTP/1.1" 302 -
127.0.0.1 - - [10/Mar/2022:20:26:53 +0530] "GET /viporgfarm/homepage.jsp HTTP/1.1" 200 18443
127.0.0.1 - - [10/Mar/2022:20:26:54 +0530] "GET /viporgfarm/myCart.jsp HTTP/1.1" 200 3352
127.0.0.1 - - [10/Mar/2022:20:26:55 +0530] "GET /viporgfarm/homepage.jsp HTTP/1.1" 200 18443
127.0.0.1 - - [10/Mar/2022:20:26:57 +0530] "GET /viporgfarm/proddry.jsp HTTP/1.1" 200 10692
